node_id,target
5795,2
5796,2
5797,1
5798,0
5799,2
5800,2
5801,1
5802,2
5803,0
5804,1
5805,1
5806,2
5807,0
5808,2
5809,2
5810,1
5811,2
5812,2
5813,2
5814,2
5815,0
5816,2
5817,0
5818,1
5819,2
5820,2
5821,1
5822,1
5823,2
5824,2
5825,1
5826,0
5827,0
5828,1
5829,1
5830,1
5831,2
5832,1
5833,0
5834,0
5835,2
5836,2
5837,0
5838,1
5839,0
5840,0
5841,1
5842,2
5843,2
5844,1
5845,2
5846,0
5847,2
5848,1
5849,0
5850,2
5851,2
5852,1
5853,2
5854,2
5855,2
5856,1
5857,2
5858,1
5859,2
5860,2
5861,1
5862,2
5863,1
5864,1
5865,1
5866,0
5867,0
5868,0
5869,2
5870,1
5871,1
5872,2
5873,0
5874,2
5875,2
5876,0
5877,2
5878,1
5879,1
5880,0
5881,2
5882,1
5883,0
5884,2
5885,2
5886,1
5887,0
5888,1
5889,1
5890,2
5891,0
5892,1
5893,2
5894,2
5895,1
5896,2
5897,2
5898,1
5899,1
5900,1
5901,0
5902,1
5903,2
5904,2
5905,1
5906,1
5907,2
5908,2
5909,2
5910,1
5911,2
5912,2
5913,2
5914,1
5915,2
5916,2
5917,2
5918,1
5919,1
5920,2
5921,2
5922,2
5923,0
5924,1
5925,2
5926,0
5927,2
5928,0
5929,2
5930,1
5931,2
5932,2
5933,1
5934,2
5935,1
5936,1
5937,2
5938,1
5939,1
5940,1
5941,1
5942,2
5943,1
5944,2
5945,0
5946,1
5947,1
5948,2
5949,2
5950,2
5951,2
5952,1
5953,0
5954,2
5955,1
5956,1
5957,0
5958,0
5959,2
5960,2
5961,1
5962,2
5963,1
5964,2
5965,2
5966,1
5967,2
5968,2
5969,0
5970,2
5971,2
5972,2
5973,1
5974,1
5975,1
5976,1
5977,2
5978,1
5979,2
5980,2
5981,2
5982,0
5983,2
5984,2
5985,0
5986,0
5987,2
5988,2
5989,2
5990,1
5991,2
5992,1
5993,2
5994,0
5995,2
5996,2
5997,1
5998,2
5999,2
6000,2
6001,2
6002,1
6003,1
6004,1
6005,2
6006,0
6007,2
6008,0
6009,2
6010,2
6011,1
6012,1
6013,2
6014,1
6015,2
6016,1
6017,1
6018,2
6019,1
6020,1
6021,2
6022,1
6023,2
6024,1
6025,2
6026,1
6027,2
6028,1
6029,0
6030,1
6031,1
6032,2
6033,1
6034,1
6035,1
6036,1
6037,1
6038,1
6039,1
6040,1
6041,2
6042,1
6043,1
6044,1
6045,2
6046,2
6047,1
6048,1
6049,2
6050,2
6051,0
6052,1
6053,0
6054,0
6055,2
6056,0
6057,2
6058,2
6059,2
6060,1
6061,2
6062,0
6063,2
6064,1
6065,0
6066,2
6067,0
6068,1
6069,2
6070,0
6071,2
6072,2
6073,1
6074,1
6075,2
6076,2
6077,2
6078,2
6079,1
6080,2
6081,2
6082,0
6083,2
6084,1
6085,0
6086,1
6087,2
6088,0
6089,1
6090,0
6091,0
6092,1
6093,2
6094,0
6095,2
6096,2
6097,0
6098,2
6099,2
6100,2
6101,2
6102,2
6103,1
6104,1
6105,1
6106,1
6107,2
6108,2
6109,2
6110,0
6111,2
6112,0
6113,1
6114,2
6115,2
6116,2
6117,2
6118,0
6119,2
6120,2
6121,0
6122,2
6123,2
6124,0
6125,0
6126,1
6127,0
6128,0
6129,2
6130,0
6131,1
6132,1
6133,2
6134,0
6135,0
6136,1
6137,2
6138,0
6139,2
6140,2
6141,2
6142,2
6143,1
6144,2
6145,1
6146,2
6147,2
6148,0
6149,2
6150,1
6151,0
6152,2
6153,1
6154,0
6155,1
6156,2
6157,0
6158,2
6159,1
6160,1
6161,1
6162,1
6163,1
6164,1
6165,2
6166,0
6167,2
6168,1
6169,1
6170,1
6171,1
6172,2
6173,1
6174,1
6175,1
6176,2
6177,1
6178,2
6179,2
6180,1
6181,2
6182,2
6183,2
6184,1
6185,2
6186,2
6187,0
6188,2
6189,0
6190,0
6191,2
6192,1
6193,0
6194,0
6195,2
6196,2
6197,1
6198,1
6199,1
6200,2
6201,2
6202,0
6203,2
6204,2
6205,1
6206,1
6207,1
6208,2
6209,1
6210,1
6211,0
6212,2
6213,1
6214,0
6215,0
6216,2
6217,0
6218,0
6219,2
6220,2
6221,0
6222,2
6223,1
6224,2
6225,0
6226,1
6227,1
6228,1
6229,1
6230,2
6231,0
6232,1
6233,2
6234,2
6235,1
6236,2
6237,1
6238,0
6239,2
6240,2
6241,1
6242,1
6243,2
6244,1
6245,1
6246,2
6247,1
6248,1
6249,2
6250,1
6251,1
6252,1
6253,1
6254,1
6255,1
6256,1
6257,1
6258,2
6259,1
6260,2
6261,1
6262,2
6263,2
6264,2
6265,1
6266,2
6267,0
6268,1
6269,2
6270,0
6271,2
6272,2
6273,1
6274,1
6275,0
6276,1
6277,2
6278,2
6279,2
6280,0
6281,1
6282,2
6283,1
6284,1
6285,0
6286,0
6287,2
6288,1
6289,2
6290,2
6291,0
6292,2
6293,1
6294,2
6295,0
6296,0
6297,0
6298,1
6299,0
6300,0
6301,1
6302,2
6303,2
6304,1
6305,2
6306,0
6307,2
6308,1
6309,2
6310,2
6311,0
6312,1
6313,2
6314,1
6315,2
6316,2
6317,0
6318,2
6319,0
6320,2
6321,1
6322,1
6323,1
6324,1
6325,2
6326,0
6327,1
6328,0
6329,2
6330,0
6331,2
6332,2
6333,1
6334,1
6335,1
6336,1
6337,1
6338,1
6339,2
6340,2
6341,2
6342,0
6343,1
6344,2
6345,1
6346,1
6347,2
6348,1
6349,0
6350,0
6351,1
6352,2
6353,2
6354,2
6355,1
6356,1
6357,0
6358,1
6359,0
6360,1
6361,0
6362,1
6363,2
6364,1
6365,2
6366,1
6367,2
6368,1
6369,2
6370,2
6371,0
6372,1
6373,0
6374,1
6375,2
6376,2
6377,1
6378,1
6379,1
6380,2
6381,1
6382,1
6383,2
6384,1
6385,2
6386,2
6387,2
6388,2
6389,1
6390,2
6391,1
6392,2
6393,1
6394,0
6395,1
6396,1
6397,2
6398,0
6399,2
6400,2
6401,2
6402,2
6403,1
6404,2
6405,2
6406,2
6407,1
6408,1
6409,1
6410,1
6411,1
6412,0
6413,1
6414,0
6415,0
6416,2
6417,2
6418,0
6419,2
6420,2
6421,1
6422,1
6423,1
6424,1
6425,1
6426,2
6427,2
6428,2
6429,2
6430,2
6431,2
6432,2
6433,2
6434,1
6435,2
6436,1
6437,2
6438,1
6439,2
6440,2
6441,2
6442,1
6443,1
6444,1
6445,2
6446,1
6447,0
6448,1
6449,0
6450,1
6451,1
6452,1
6453,1
6454,0
6455,0
6456,0
6457,2
6458,2
6459,0
6460,1
6461,2
6462,2
6463,2
6464,1
6465,2
6466,1
6467,1
6468,2
6469,2
6470,2
6471,1
6472,2
6473,1
6474,2
6475,1
6476,1
6477,1
6478,1
6479,2
6480,1
6481,1
6482,1
6483,2
6484,1
6485,2
6486,2
6487,1
6488,1
6489,1
6490,1
6491,0
6492,0
6493,1
6494,1
6495,2
6496,2
6497,0
6498,0
6499,0
6500,2
6501,2
6502,0
6503,2
6504,2
6505,2
6506,1
6507,2
6508,2
6509,2
6510,1
6511,2
6512,1
6513,1
6514,2
6515,0
6516,2
6517,2
6518,0
6519,1
6520,0
6521,2
6522,0
6523,2
6524,2
6525,1
6526,2
6527,2
6528,0
6529,0
6530,1
6531,1
6532,1
6533,1
6534,1
6535,1
6536,0
6537,1
6538,2
6539,2
6540,1
6541,2
6542,2
6543,0
6544,1
6545,1
6546,2
6547,2
6548,2
6549,2
6550,1
6551,2
6552,2
6553,1
6554,2
6555,2
6556,2
6557,1
6558,2
6559,0
6560,2
6561,1
6562,2
6563,2
6564,1
6565,1
6566,1
6567,2
6568,1
6569,2
6570,0
6571,2
6572,0
6573,1
6574,2
6575,1
6576,1
6577,2
6578,2
6579,2
6580,1
6581,2
6582,0
6583,0
6584,0
6585,2
6586,2
6587,2
6588,0
6589,0
6590,2
6591,2
6592,2
6593,2
6594,0
6595,1
6596,2
6597,2
6598,1
6599,2
6600,2
6601,1
6602,1
6603,2
6604,1
6605,0
6606,1
6607,1
6608,2
6609,2
6610,1
6611,1
6612,2
6613,0
6614,1
6615,2
6616,2
6617,2
6618,2
6619,2
6620,2
6621,1
6622,2
6623,2
6624,2
6625,1
6626,2
6627,1
6628,1
6629,0
6630,2
6631,1
6632,0
6633,0
6634,0
6635,1
6636,0
6637,2
6638,2
6639,1
6640,0
6641,1
6642,2
6643,0
6644,2
6645,2
6646,0
6647,0
6648,1
6649,0
6650,1
6651,2
6652,0
6653,0
6654,1
6655,0
6656,1
6657,1
6658,2
6659,2
6660,1
6661,0
6662,1
6663,1
6664,2
6665,0
6666,0
6667,2
6668,2
6669,0
6670,2
6671,1
6672,2
6673,2
6674,1
6675,2
6676,1
6677,2
6678,1
6679,1
6680,2
6681,2
6682,1
6683,2
6684,1
6685,1
6686,1
6687,0
6688,1
6689,2
6690,1
6691,1
6692,2
6693,2
6694,2
6695,1
6696,2
6697,2
6698,2
6699,1
6700,1
6701,1
6702,0
6703,1
6704,1
6705,0
6706,0
6707,1
6708,1
6709,2
6710,0
6711,1
6712,1
6713,1
6714,2
6715,1
6716,2
6717,0
6718,1
6719,1
6720,2
6721,2
6722,1
6723,1
6724,2
6725,1
6726,2
6727,2
6728,2
6729,2
6730,2
6731,1
6732,2
6733,1
6734,2
6735,2
6736,0
6737,1
6738,2
6739,0
6740,2
6741,1
6742,1
6743,2
6744,2
6745,0
6746,1
6747,1
6748,1
6749,2
6750,2
6751,2
6752,0
6753,1
6754,1
6755,0
6756,1
6757,2
6758,1
6759,1
6760,2
6761,2
6762,2
6763,1
6764,2
6765,1
6766,0
6767,1
6768,0
6769,1
6770,0
6771,2
6772,2
6773,1
6774,2
6775,2
6776,2
6777,2
6778,0
6779,2
6780,0
6781,0
6782,0
6783,0
6784,1
6785,0
6786,2
6787,1
6788,0
6789,1
6790,1
6791,2
6792,0
6793,2
6794,1
6795,2
6796,1
6797,2
6798,2
6799,2
6800,2
6801,2
6802,1
6803,0
6804,1
6805,2
6806,2
6807,2
6808,1
6809,2
6810,2
6811,2
6812,1
6813,2
6814,2
6815,1
6816,1
6817,1
6818,2
6819,1
6820,2
6821,1
6822,0
6823,2
6824,0
6825,2
6826,0
6827,2
6828,2
6829,0
6830,0
6831,0
6832,1
6833,0
6834,2
6835,1
6836,1
6837,0
6838,2
6839,2
6840,2
6841,1
6842,0
6843,0
6844,1
6845,1
6846,1
6847,1
6848,1
6849,2
6850,2
6851,0
6852,2
6853,1
6854,1
6855,2
6856,2
6857,1
6858,1
6859,0
6860,0
6861,2
6862,1
6863,0
6864,0
6865,2
6866,1
6867,0
6868,1
6869,2
6870,2
6871,1
6872,2
6873,1
6874,2
6875,2
6876,2
6877,0
6878,0
6879,2
6880,1
6881,1
6882,0
6883,1
6884,2
6885,1
6886,2
6887,0
6888,2
6889,1
6890,1
6891,0
6892,2
6893,0
6894,2
6895,1
6896,0
6897,2
6898,1
6899,2
6900,1
6901,2
6902,0
6903,1
6904,1
6905,1
6906,1
6907,0
6908,0
6909,2
6910,2
6911,2
6912,2
6913,0
6914,1
6915,1
6916,1
6917,1
6918,1
6919,2
6920,2
6921,0
6922,2
6923,1
6924,2
6925,2
6926,0
6927,1
6928,1
6929,0
6930,0
6931,2
6932,1
6933,1
6934,1
6935,1
6936,2
6937,2
6938,2
6939,2
6940,0
6941,2
6942,0
6943,2
6944,2
6945,0
6946,0
6947,2
6948,2
6949,0
6950,1
6951,2
6952,2
6953,1
6954,2
6955,2
6956,2
6957,1
6958,1
6959,1
6960,1
6961,2
6962,1
6963,2
6964,2
6965,2
6966,2
6967,2
6968,1
6969,1
6970,0
6971,2
6972,1
6973,0
6974,1
6975,1
6976,2
6977,1
6978,1
6979,1
6980,2
6981,0
6982,0
6983,2
6984,2
6985,2
6986,1
6987,0
6988,2
6989,1
6990,0
6991,2
6992,2
6993,0
6994,1
6995,1
6996,2
6997,1
6998,2
6999,2
7000,1
7001,2
7002,0
7003,1
7004,1
7005,0
7006,2
7007,2
7008,1
7009,2
7010,1
7011,2
7012,1
7013,1
7014,2
7015,0
7016,2
7017,2
7018,2
7019,0
7020,1
7021,2
7022,1
7023,1
7024,2
7025,1
7026,2
7027,2
7028,1
7029,2
7030,1
7031,0
7032,0
7033,1
7034,0
7035,1
7036,1
7037,2
7038,2
7039,1
7040,2
7041,2
7042,2
7043,1
7044,2
7045,0
7046,1
7047,1
7048,1
7049,1
7050,2
7051,2
7052,1
7053,0
7054,1
7055,0
7056,0
7057,1
7058,1
7059,2
7060,1
7061,0
7062,1
7063,2
7064,1
7065,1
7066,1
7067,1
7068,0
7069,2
7070,1
7071,2
7072,1
7073,1
7074,1
7075,1
7076,0
7077,2
7078,1
7079,2
7080,1
7081,2
7082,1
7083,2
7084,0
7085,0
7086,2
7087,1
7088,2
7089,2
7090,1
7091,1
7092,1
7093,2
7094,2
7095,2
7096,2
7097,2
7098,1
7099,0
7100,2
7101,1
7102,2
7103,2
7104,1
7105,0
7106,2
7107,0
7108,1
7109,0
7110,0
7111,0
7112,2
7113,2
7114,2
7115,2
7116,2
7117,1
7118,2
7119,1
7120,1
7121,0
7122,2
7123,2
7124,2
7125,2
7126,0
7127,1
7128,2
7129,2
7130,0
7131,1
7132,1
7133,1
7134,1
7135,0
7136,2
7137,2
7138,1
7139,1
7140,1
7141,0
7142,1
7143,1
7144,0
7145,0
7146,2
7147,1
7148,1
7149,0
7150,2
7151,1
7152,1
7153,0
7154,2
7155,1
7156,2
7157,2
7158,0
7159,0
7160,0
7161,0
7162,0
7163,1
7164,2
7165,0
7166,2
7167,1
7168,1
7169,2
7170,2
7171,2
7172,0
7173,2
7174,1
7175,1
7176,2
7177,2
7178,0
7179,1
7180,1
7181,1
7182,2
7183,2
7184,2
7185,2
7186,1
7187,1
7188,2
7189,1
7190,2
7191,1
7192,1
7193,2
7194,1
7195,2
7196,2
7197,2
7198,2
7199,2
7200,1
7201,1
7202,1
7203,1
7204,2
7205,1
7206,1
7207,0
7208,2
7209,0
7210,1
7211,1
7212,2
7213,2
7214,0
7215,2
7216,1
7217,1
7218,2
7219,2
7220,1
7221,2
7222,2
7223,2
7224,0
7225,0
7226,1
7227,2
7228,0
7229,2
7230,2
7231,1
7232,2
7233,2
7234,0
7235,2
7236,2
7237,0
7238,2
7239,1
7240,2
7241,2
7242,1
7243,1
7244,1
7245,1
7246,2
7247,1
7248,2
7249,1
7250,2
7251,2
7252,1
7253,2
7254,2
7255,2
7256,1
7257,2
7258,0
7259,0
7260,1
7261,0
7262,1
7263,2
7264,1
7265,2
7266,2
7267,1
7268,2
7269,1
7270,2
7271,1
7272,1
7273,2
7274,2
7275,2
7276,1
7277,1
7278,2
7279,0
7280,0
7281,1
7282,1
7283,2
7284,2
7285,1
7286,2
7287,1
7288,2
7289,2
7290,2
7291,2
7292,2
7293,2
7294,2
7295,2
7296,2
7297,1
7298,1
7299,1
7300,2
7301,1
7302,1
7303,0
7304,1
7305,2
7306,1
7307,0
7308,2
7309,1
7310,1
7311,0
7312,1
7313,1
7314,2
7315,2
7316,2
7317,0
7318,2
7319,2
7320,2
7321,1
7322,1
7323,1
7324,2
7325,0
7326,1
7327,2
7328,1
7329,2
7330,1
7331,2
7332,2
7333,1
7334,2
7335,2
7336,2
7337,2
7338,2
7339,0
7340,2
7341,2
7342,1
7343,2
7344,1
7345,2
7346,1
7347,0
7348,2
7349,0
7350,2
7351,1
7352,1
7353,1
7354,0
7355,1
7356,0
7357,0
7358,0
7359,1
7360,0
7361,2
7362,0
7363,1
7364,2
7365,1
7366,0
7367,2
7368,2
7369,2
7370,2
7371,2
7372,2
7373,0
7374,0
7375,0
7376,1
7377,1
7378,2
7379,1
7380,1
7381,2
7382,1
7383,2
7384,0
7385,2
7386,1
7387,1
7388,2
7389,2
7390,2
7391,1
7392,1
7393,2
7394,1
7395,0
7396,2
7397,1
7398,0
7399,2
7400,1
7401,1
7402,2
7403,2
7404,1
7405,0
7406,2
7407,1
7408,2
7409,2
7410,0
7411,0
7412,1
7413,2
7414,1
7415,1
7416,0
7417,2
7418,1
7419,1
7420,0
7421,2
7422,1
7423,1
7424,1
7425,1
7426,2
7427,2
7428,2
7429,1
7430,0
7431,0
7432,2
7433,0
7434,2
7435,1
7436,2
7437,0
7438,2
7439,1
7440,1
7441,1
7442,1
7443,1
7444,2
7445,1
7446,2
7447,0
7448,1
7449,0
7450,0
7451,2
7452,1
7453,1
7454,1
7455,0
7456,1
7457,0
7458,1
7459,0
7460,2
7461,2
7462,2
7463,2
7464,2
7465,2
7466,1
7467,1
7468,2
7469,2
7470,1
7471,2
7472,1
7473,1
7474,0
7475,1
7476,2
7477,1
7478,0
7479,2
7480,0
7481,2
7482,2
7483,2
7484,1
7485,0
7486,2
7487,0
7488,2
7489,0
7490,0
7491,1
7492,2
7493,2
7494,2
7495,1
7496,1
7497,0
7498,2
7499,1
7500,1
7501,0
7502,2
7503,0
7504,2
7505,2
7506,2
7507,1
7508,0
7509,1
7510,1
7511,2
7512,1
7513,2
7514,0
7515,0
7516,2
7517,2
7518,1
7519,0
7520,2
7521,0
7522,2
7523,2
7524,2
7525,1
7526,2
7527,0
7528,2
7529,1
7530,1
7531,1
7532,0
7533,2
7534,1
7535,2
7536,1
7537,1
7538,2
7539,0
7540,2
7541,2
7542,0
7543,0
7544,0
7545,2
7546,2
7547,1
7548,1
7549,1
7550,1
7551,0
7552,0
7553,1
7554,0
7555,1
7556,2
7557,0
7558,2
7559,0
7560,2
7561,0
7562,2
7563,2
7564,1
7565,1
7566,1
7567,2
7568,2
7569,0
7570,0
7571,1
7572,2
7573,2
7574,2
7575,1
7576,2
7577,2
7578,1
7579,2
7580,1
7581,0
7582,2
7583,0
7584,1
7585,2
7586,2
7587,2
7588,1
7589,1
7590,1
7591,1
7592,0
7593,0
7594,2
7595,0
7596,1
7597,0
7598,1
7599,0
7600,2
7601,1
7602,1
7603,0
7604,1
7605,0
7606,1
7607,1
7608,1
7609,2
7610,0
7611,1
7612,1
7613,1
7614,1
7615,1
7616,1
7617,0
7618,0
7619,0
7620,2
7621,1
7622,2
7623,0
7624,2
7625,2
7626,1
7627,0
7628,1
7629,0
7630,2
7631,1
7632,2
7633,1
7634,1
7635,2
7636,1
7637,1
7638,1
7639,2
7640,2
7641,2
7642,0
7643,2
7644,2
7645,1
7646,2
7647,1
7648,1
7649,2
7650,1
7651,1
7652,2
7653,2
7654,2
7655,2
7656,2
7657,2
7658,2
7659,2
7660,2
7661,0
7662,0
7663,1
7664,0
7665,2
7666,2
7667,2
7668,2
7669,1
7670,1
7671,2
7672,2
7673,2
7674,0
7675,1
7676,0
7677,2
7678,2
7679,2
7680,1
7681,2
7682,0
7683,2
7684,1
7685,2
7686,0
7687,2
7688,0
7689,0
7690,0
7691,2
7692,1
7693,0
7694,0
7695,0
7696,1
7697,1
7698,1
7699,0
7700,0
7701,2
7702,2
7703,1
7704,2
7705,1
7706,2
7707,2
7708,2
7709,0
7710,0
7711,1
7712,2
7713,0
7714,1
7715,2
7716,2
7717,1
7718,0
7719,1
7720,1
7721,2
7722,2
7723,2
7724,1
7725,2
7726,1
7727,2
7728,0
7729,2
7730,1
7731,1
7732,1
7733,2
7734,1
7735,2
7736,1
7737,1
7738,2
7739,2
7740,1
7741,0
7742,1
7743,2
7744,1
7745,0
7746,2
7747,1
7748,1
7749,0
7750,1
7751,1
7752,0
7753,2
7754,1
7755,2
7756,2
7757,2
7758,1
7759,1
7760,1
7761,2
7762,0
7763,1
7764,0
7765,1
7766,1
7767,2
7768,2
7769,1
7770,1
7771,2
7772,0
7773,2
7774,2
7775,2
7776,2
7777,2
7778,1
7779,2
7780,1
7781,2
7782,2
7783,2
7784,2
7785,2
7786,1
7787,2
7788,1
7789,1
7790,2
7791,0
7792,2
7793,1
7794,1
7795,1
7796,0
7797,2
7798,1
7799,2
7800,1
7801,1
7802,2
7803,1
7804,2
7805,1
7806,1
7807,1
7808,0
7809,0
7810,0
7811,0
7812,1
7813,1
7814,0
7815,0
7816,2
7817,1
7818,0
7819,1
7820,0
7821,2
7822,2
7823,1
7824,2
7825,2
7826,2
7827,1
7828,2
7829,1
7830,2
7831,1
7832,0
7833,2
7834,2
7835,1
7836,2
7837,0
7838,1
7839,2
7840,2
7841,1
7842,2
7843,1
7844,1
7845,0
7846,0
7847,2
7848,2
7849,0
7850,1
7851,1
7852,0
7853,2
7854,1
7855,0
7856,2
7857,2
7858,2
7859,1
7860,1
7861,0
7862,1
7863,2
7864,1
7865,2
7866,1
7867,0
7868,0
7869,2
7870,0
7871,1
7872,0
7873,1
7874,1
7875,1
7876,0
7877,1
7878,2
7879,2
7880,0
7881,2
7882,1
7883,1
7884,2
7885,1
7886,1
7887,0
7888,1
7889,2
7890,2
7891,0
7892,2
7893,1
7894,0
7895,1
7896,0
7897,1
7898,0
7899,2
7900,2
7901,1
7902,1
7903,1
7904,2
7905,2
7906,1
7907,2
7908,1
7909,1
7910,0
7911,1
7912,1
7913,1
7914,1
7915,1
7916,1
7917,1
7918,2
7919,2
7920,1
7921,1
7922,1
7923,2
7924,2
7925,1
7926,0
7927,2
7928,1
7929,2
7930,0
7931,2
7932,0
7933,1
7934,1
7935,2
7936,2
7937,0
7938,0
7939,1
7940,0
7941,1
7942,2
7943,1
7944,2
7945,1
7946,2
7947,0
7948,0
7949,2
7950,2
7951,2
7952,0
7953,2
7954,1
7955,2
7956,1
7957,1
7958,2
7959,2
7960,2
7961,2
7962,2
7963,1
7964,1
7965,2
7966,0
7967,1
7968,2
7969,1
7970,1
7971,1
7972,2
7973,1
7974,1
7975,1
7976,1
7977,1
7978,1
7979,0
7980,1
7981,1
7982,1
7983,1
7984,2
7985,2
7986,1
7987,0
7988,2
7989,2
7990,2
7991,1
7992,0
7993,0
7994,2
7995,2
7996,1
7997,0
7998,2
7999,1
8000,2
8001,2
8002,0
8003,1
8004,2
8005,2
8006,2
8007,0
8008,1
8009,1
8010,2
8011,1
8012,1
8013,2
8014,1
8015,2
8016,2
8017,2
8018,1
8019,1
8020,1
8021,1
8022,1
8023,2
8024,2
8025,0
8026,2
8027,2
8028,1
8029,2
8030,2
8031,0
8032,1
8033,0
8034,1
8035,1
8036,0
8037,2
8038,2
8039,1
8040,2
8041,2
8042,2
8043,1
8044,0
8045,1
8046,1
8047,1
8048,2
8049,2
8050,1
8051,2
8052,2
8053,1
8054,0
8055,1
8056,1
8057,2
8058,1
8059,2
8060,1
8061,2
8062,1
8063,0
8064,2
8065,0
8066,2
8067,1
8068,2
8069,1
8070,2
8071,1
8072,0
8073,1
8074,0
8075,0
8076,2
8077,2
8078,2
8079,2
8080,1
8081,0
8082,1
8083,1
8084,2
8085,1
8086,2
8087,1
8088,2
8089,2
8090,1
8091,1
8092,1
8093,1
8094,2
8095,2
8096,1
8097,2
8098,2
8099,2
8100,1
8101,0
8102,1
8103,2
8104,2
8105,1
8106,2
8107,0
8108,1
8109,2
8110,1
8111,2
8112,0
8113,1
8114,0
8115,1
8116,0
8117,1
8118,1
8119,0
8120,2
8121,1
8122,2
8123,1
8124,1
8125,1
8126,2
8127,0
8128,2
8129,2
8130,0
8131,1
8132,1
8133,1
8134,1
8135,0
8136,1
8137,0
8138,0
8139,2
8140,2
8141,1
8142,0
8143,0
8144,0
8145,1
8146,0
8147,1
8148,2
8149,2
8150,2
8151,0
8152,1
8153,1
8154,1
8155,0
8156,0
8157,0
8158,0
8159,0
8160,2
8161,1
8162,2
8163,2
8164,0
8165,0
8166,1
8167,1
8168,2
8169,2
8170,0
8171,0
8172,2
8173,2
8174,1
8175,2
8176,1
8177,2
8178,2
8179,0
8180,2
8181,1
8182,2
8183,2
8184,1
8185,0
8186,1
8187,2
8188,0
8189,1
8190,2
8191,1
8192,1
8193,1
8194,1
8195,2
8196,1
8197,0
8198,2
8199,1
8200,0
8201,2
8202,2
8203,0
8204,2
8205,1
8206,2
8207,2
8208,2
8209,2
8210,2
8211,1
8212,1
8213,1
8214,2
8215,1
8216,2
8217,0
8218,2
8219,1
8220,1
8221,2
8222,0
8223,2
8224,1
8225,2
8226,1
8227,2
8228,1
8229,1
8230,2
8231,1
8232,2
8233,1
8234,0
8235,2
8236,2
8237,1
8238,2
8239,1
8240,1
8241,0
8242,0
8243,1
8244,0
8245,2
8246,2
8247,2
8248,1
8249,2
8250,1
8251,0
8252,1
8253,2
8254,0
8255,2
8256,0
8257,1
8258,2
8259,2
8260,2
8261,0
8262,0
8263,1
8264,1
8265,2
8266,2
8267,2
8268,1
8269,0
8270,1
8271,2
8272,1
8273,0
8274,0
8275,2
8276,2
8277,1
8278,2
8279,1
8280,1
8281,1
8282,0
8283,1
8284,2
8285,1
8286,1
8287,1
8288,2
8289,1
8290,2
8291,2
8292,2
8293,2
8294,1
8295,2
8296,2
8297,0
8298,0
8299,2
8300,2
8301,2
8302,1
8303,1
8304,2
8305,0
8306,2
8307,1
8308,1
8309,2
8310,1
8311,2
8312,2
8313,2
8314,1
8315,1
8316,1
8317,1
8318,2
8319,1
8320,1
8321,1
8322,2
8323,2
8324,1
8325,1
8326,0
8327,1
8328,1
8329,2
8330,1
8331,2
8332,2
8333,1
8334,1
8335,2
8336,1
8337,1
8338,1
8339,2
8340,0
8341,1
8342,2
8343,1
8344,2
8345,1
8346,0
8347,2
8348,1
8349,2
8350,0
8351,2
8352,2
8353,1
8354,2
8355,0
8356,1
8357,0
8358,1
8359,1
8360,1
8361,1
8362,2
8363,2
8364,1
8365,0
8366,2
8367,2
8368,0
8369,2
8370,2
8371,2
8372,1
8373,2
8374,1
8375,1
8376,1
8377,2
8378,1
8379,2
8380,2
8381,1
8382,2
8383,1
8384,2
8385,1
8386,1
8387,2
8388,0
8389,1
8390,2
8391,2
8392,1
8393,0
8394,1
8395,1
8396,2
8397,1
8398,1
8399,1
8400,1
8401,1
8402,1
8403,2
8404,0
8405,1
8406,1
8407,1
8408,1
8409,0
8410,0
8411,0
8412,1
8413,1
8414,2
8415,1
8416,0
8417,2
8418,2
8419,2
8420,1
8421,1
8422,2
8423,0
8424,2
8425,2
8426,2
8427,2
8428,0
8429,1
8430,2
8431,1
8432,2
8433,0
8434,1
8435,1
8436,2
8437,2
8438,0
8439,0
8440,1
8441,0
8442,0
8443,2
8444,1
8445,1
8446,2
8447,0
8448,1
8449,1
8450,2
8451,2
8452,1
8453,1
8454,0
8455,2
8456,1
8457,1
8458,1
8459,1
8460,0
8461,0
8462,2
8463,1
8464,1
8465,2
8466,1
8467,2
8468,0
8469,1
8470,1
8471,0
8472,1
8473,2
8474,0
8475,2
8476,1
8477,0
8478,1
8479,1
8480,0
8481,1
8482,1
8483,1
8484,1
8485,2
8486,2
8487,0
8488,1
8489,0
8490,1
8491,1
8492,1
8493,1
8494,1
8495,2
8496,0
8497,2
8498,2
8499,2
8500,2
8501,1
8502,1
8503,1
8504,2
8505,1
8506,2
8507,2
8508,2
8509,1
8510,1
8511,0
8512,1
8513,2
8514,2
8515,1
8516,0
8517,0
8518,2
8519,0
8520,1
8521,1
8522,2
8523,2
8524,2
8525,1
8526,1
8527,2
8528,1
8529,1
8530,0
8531,1
8532,0
8533,0
8534,2
8535,0
8536,2
8537,0
8538,2
8539,1
8540,2
8541,2
8542,1
8543,2
8544,2
8545,2
8546,2
8547,2
8548,1
8549,1
8550,1
8551,1
8552,2
8553,0
8554,1
8555,2
8556,1
8557,2
8558,2
8559,0
8560,2
8561,1
8562,1
8563,1
8564,0
8565,2
8566,1
8567,2
8568,2
8569,1
8570,1
8571,2
8572,0
8573,1
8574,1
8575,2
8576,2
8577,2
8578,0
8579,0
8580,2
8581,1
8582,0
8583,1
8584,0
8585,1
8586,2
8587,2
8588,2
8589,2
8590,2
8591,2
8592,2
